#cluster size degeneracy contacts threshold density metric
126 3 0 0.89 2.5000 1.0 -
127 3 0 0.72 2.5000 1.0 -
128 5 0 0.67 2.5000 1.0 -
129 3 0 1.06 1.7500 1.0 -
130 5 0 0.83 2.5000 1.0 -
131 3 0 0.78 2.5000 1.0 -
132 3 0 0.83 2.5000 1.0 -
133 4 0 0.72 2.5000 1.0 -
134 2 0 0.83 2.5000 1.0 -
135 4 0 0.94 2.5000 1.0 -
136 3 0 0.83 2.5000 1.0 -
137 2 0 0.72 2.5000 1.0 -
138 2 1 0.72 2.5000 1.0 -
139 2 1 0.72 2.5000 1.0 -
140 2 1 0.89 2.5000 1.0 -
141 3 0 1.06 1.7500 1.0 -
142 3 0 0.83 2.5000 1.0 -
143 4 0 1.00 2.5000 1.0 -
144 2 1 1.00 2.5000 1.0 -
145 2 1 0.83 2.5000 1.0 -
146 4 0 0.78 2.5000 1.0 -
147 3 0 1.00 2.5000 1.0 -
148 2 0 0.83 2.5000 1.0 -
149 3 0 1.00 2.5000 1.0 -
150 2 1 0.94 2.5000 1.0 -
151 2 1 0.67 2.5000 1.0 -
152 3 0 0.94 2.5000 1.0 -
153 3 0 0.94 2.5000 1.0 -
154 4 0 0.56 4.0000 1.0 -
155 2 1 0.94 2.5000 1.0 -
156 2 1 0.94 2.5000 1.0 -
157 2 0 0.78 2.5000 1.0 -
158 2 0 0.83 2.5000 1.0 -
159 3 0 1.06 1.7500 1.0 -
160 2 0 0.67 2.5000 1.0 -
161 4 0 0.89 2.5000 1.0 -
162 2 0 0.94 2.5000 1.0 -
163 3 0 1.00 2.5000 1.0 -
164 2 0 0.67 2.5000 1.0 -
165 3 0 1.00 2.5000 1.0 -
166 2 0 1.00 2.5000 1.0 -
167 3 0 0.50 4.0000 1.0 -
168 2 0 0.56 4.0000 1.0 -
169 2 0 0.94 2.5000 1.0 -
170 2 0 1.00 2.5000 1.0 -
171 2 0 0.89 2.5000 1.0 -
172 2 0 0.89 2.5000 1.0 -
173 2 0 1.06 1.7500 1.0 -
174 2 0 0.56 4.0000 1.0 -
175 2 0 0.78 2.5000 1.0 -
176 2 0 1.00 2.5000 1.0 -
177 2 0 0.67 2.5000 1.0 -
178 2 0 0.83 2.5000 1.0 -
179 2 0 0.94 2.5000 1.0 -
180 2 0 0.89 2.5000 1.0 -
181 2 0 0.89 2.5000 1.0 -
182 2 0 0.94 2.5000 1.0 -
183 2 0 0.67 2.5000 1.0 -
184 2 0 1.06 1.7500 1.0 -
185 2 0 0.83 2.5000 1.0 -
186 2 0 0.94 2.5000 1.0 -
187 2 0 0.67 2.5000 1.0 -
188 2 0 1.06 1.7500 1.0 -
189 2 0 1.22 1.7500 1.0 -
190 2 0 0.72 2.5000 1.0 -
191 1 1 1.06 1.7500 1.0 -
192 1 1 0.94 2.5000 1.0 -
193 1 1 0.72 2.5000 1.0 -
194 1 1 1.06 1.7500 1.0 -
195 1 1 1.06 1.7500 1.0 -
196 1 1 1.00 2.5000 1.0 -
